The association between changes in plasma IL-6 levels and changes in the WMS-R indices between the two studies was evaluated using Pearson's correlation coefficient.,Pearson;has;correlation coefficient;association;was;evaluated;changes;is in;WMS-R indices between two studies;association;using;Pearson 's correlation coefficient;changes;is in;plasma IL-6 levels;,5
The Immediate Verbal Memory Index was significantly higher in study 2.,Immediate Verbal Memory Index;was;higher;Immediate Verbal Memory Index;was higher in;study 2;Immediate Verbal Memory Index;was;significantly higher;Immediate Verbal Memory Index;was significantly higher in;study 2;,4
The Delayed Recall Index was significantly higher in study 2 and significantly lower in the radiotherapy group only in study 1.,The Delayed;was significantly higher in;study 2;The Delayed;was;significantly higher;The;was;significantly higher;The Delayed;was higher in;study 2;The;was;higher;The Delayed;was;higher;The;was significantly higher in;study 2;The;was higher in;study 2;,8
There was a significant correlation between changes in plasma IL-6 levels and changes only in the Delayed Recall Index of the WMS-R.,changes;is in;plasma IL-6 levels;,1
Memory decline in breast cancer patients soon after adjuvant breast radiotherapy was restored approximately 3 years after treatment  and decreased plasma IL-6 levels might be involved in the recovery process.,adjuvant breast radiotherapy;soon was restored after;approximately 3 years;breast radiotherapy;soon was restored after;approximately 3 years;breast radiotherapy;was;soon restored;breast radiotherapy;was;restored;treatment;might;might involved in recovery process;adjuvant breast radiotherapy;was;restored;breast radiotherapy;was restored after;approximately 3 years;treatment;might;might involved;adjuvant breast radiotherapy;was;soon restored;Memory decline;is in;breast cancer patients;adjuvant breast radiotherapy;was restored after;approximately 3 years;,11


To describe the mortality experience of women who die of breast cancer in the 20-year period post-diagnosis using various metrics  including annual mortality rates  Kaplan-Meier survival curves and time-to-death histograms.,,0
We generated three visual representations of SEER-based and hospital-based breast cancer patient cohorts using three different metrics of mortality.,We;generated;three representations of breast cancer patient cohorts;We;generated;three visual representations of breast cancer patient cohorts;We;generated;three representations of SEER-based breast cancer patient cohorts;three representations;using;three metrics;We;generated;three representations;three visual representations;using;three metrics;three visual representations;using;three metrics of mortality;three representations;using;three different metrics;We;generated;three visual representations;three visual representations;using;three different metrics of mortality;three representations;using;three metrics of mortality;three visual representations;using;three different metrics;three representations;using;three different metrics of mortality;We;generated;three visual representations of SEER-based breast cancer patient cohorts;,14
The greatest impact of most prognostic factors was on the probability of latent metastases present after treatment  but for some factors the primary impact was on the time to death for those women with metastases.,,0
The use of time-to-death statistics to display mortality benefits for treated versus untreated women helps facilitate the distinction between treatments which increase the likelihood of cure and treatments that delay cancer growth.,,0


Tumor-associated macrophages (TAMs) have been implicated in the promotion of breast cancer growth and metastasis  and multiple TAM-secreted cytokines have been identified associating with poor clinical outcomes.,have implicated;associating with;outcomes;have implicated;associating with;poor clinical outcomes;Tumor-associated macrophages;have;have implicated in promotion of breast cancer growth;have implicated;associating with;poor outcomes;have implicated;associating with;clinical outcomes;macrophages;have;have implicated in promotion of breast cancer growth;macrophages;have;have implicated in promotion;Tumor-associated macrophages;have;have implicated in promotion;Tumor-associated macrophages;have;have implicated;macrophages;have;have implicated;have implicated;have;have identified;,11
However  the therapeutic targets existing in the loop between TAMs and cancer cells are still required for further investigation.,therapeutic targets;are still required for;further investigation;therapeutic targets;However are required for;investigation;therapeutic targets;are;However required;targets;existing in;loop TAMs;therapeutic targets;are;However still required;targets;However are required for;investigation;therapeutic targets;are required for;further investigation;therapeutic targets;existing in;loop;targets;are;still required;targets;are still required for;investigation;targets;are still required for;further investigation;targets;are required for;investigation;targets;existing in;loop;therapeutic targets;However are still required for;further investigation;targets;However are still required for;investigation;therapeutic targets;However are required for;further investigation;targets;are required for;further investigation;therapeutic targets;are;still required;targets;are;However still required;therapeutic targets;existing in;loop TAMs;targets;are;However required;therapeutic targets;are required for;investigation;targets;However are still required for;further investigation;targets;However are required for;further investigation;therapeutic targets;However are still required for;investigation;therapeutic targets;are;required;therapeutic targets;are still required for;investigation;targets;are;required;,28
Here in  cytokine array validated that C-X-C motif chemokine ligand 1 (CXCL1) is the most abundant chemokine secreted by TAMs  and CXCL1 can promote breast cancer migration and invasion ability  as well as epithelial-mesenchymal transition in both mouse and human breast cancer cells.,epithelial-mesenchymal transition;is in;mouse;,1
QPCR screening further validated SOX4 as the highest responsive gene following CXCL1 administration.,QPCR screening;further validated SOX4 as;responsive gene;QPCR screening;validated SOX4 following;CXCL1 administration;QPCR screening;validated SOX4 as;gene;QPCR screening;further validated SOX4 as;gene;QPCR screening;further validated SOX4 as;highest responsive gene;QPCR screening;validated SOX4 as;highest gene;QPCR screening;further validated SOX4 following;CXCL1 administration;QPCR screening;validated SOX4 as;responsive gene;QPCR screening;further validated SOX4 as;highest gene;QPCR screening;further validated;SOX4;QPCR screening;validated;SOX4;QPCR screening;validated SOX4 as;highest responsive gene;,12
Mechanistic study revealed that CXCL1 binds to SOX4 promoter and activates its transcription via NF-κB pathway.,CXCL1;binds to;SOX4 promoter;CXCL1;activates;its transcription;,2
In vivo breast cancer xenografts demonstrated that CXCL1 silencing in TAMs results in a significant reduction in breast cancer growth and metastatic burden.,CXCL1 silencing;results in;reduction in breast cancer growth;CXCL1 silencing;results in;significant reduction in breast cancer growth;CXCL1 silencing;is in;TAMs;CXCL1 silencing;results in;reduction;CXCL1 silencing;results in;significant reduction;significant reduction;is in;breast cancer growth;,6
Bioinformatic analysis and clinical investigation finally suggested that high CXCL1 expression is significantly correlated with breast cancer lymph node metastasis  poor overall survival and basal-like subtype.,high CXCL1 expression;is correlated with;breast cancer lymph node metastasis;CXCL1 expression;is correlated with;breast cancer lymph node metastasis;CXCL1 expression;is significantly correlated with;breast cancer lymph node metastasis;high CXCL1 expression;is;correlated;CXCL1 expression;is;significantly correlated;high CXCL1 expression;is;significantly correlated;high CXCL1 expression;is significantly correlated with;breast cancer lymph node metastasis;CXCL1 expression;is;correlated;,8
Taken together  our results indicated that TAMs/CXCL1 promotes breast cancer metastasis via NF-κB/SOX4 activation  and CXCL1-based therapy might become a novel strategy for breast cancer metastasis prevention.,TAMs/CXCL1;promotes breast cancer metastasis via;NF-κB/SOX4 activation;TAMs/CXCL1;promotes;breast cancer metastasis;,2


Although eribulin mesylate(ERI)has been approved for metastatic breast cancer  its efficacy and safety in combination with other chemotherapeutic agents have not been established.,eribulin mesylate;has;has approved;combination;is with;other chemotherapeutic agents;efficacy;is in;combination with other chemotherapeutic agents;,3
To investigate the tolerability of combination therapy with ERI and gemcitabine(GEM)  we conducted a phase I clinical study in Japanese patients with metastatic breast cancer.,we;investigate;tolerability;we;conducted;phase;tolerability;is with;ERI;we;investigate;tolerability with ERI;we;investigate;tolerability of combination therapy;Japanese patients;is with;metastatic breast cancer;I clinical study;is in;Japanese patients with metastatic breast cancer;we;investigate;tolerability of combination therapy with ERI;,8
The initial doses(Level 0)of ERI and GEM were 1.1mg/m2 and 800 mg/m2  respectively.,ERI;of doses is;Level 0;,1
When tolerability to Level 0 doses was confirmed  the doses were escalated to 1.4mg/m2 for ERI and 800 mg/m2 for GEM(Level 1).,doses;were;escalated to 1.4 mg/m2 for ERI for GEM;doses;were;escalated to 1.4 mg/m2 for GEM;doses;were escalated to;1.4 mg/m2 for ERI;doses;were;escalated;doses;were escalated for;Level 1;doses;were escalated to;1.4 mg/m2;doses;were escalated for;GEM;,7
Seven patients were enrolled in this study; 3 patients received Level 0 doses and the other 4 patients received Level 1 doses.,patients;received;Level 1 doses;3 patients;received;Level 0 doses;other 4 patients;received;Level 1 doses;other patients;received;Level 1 doses;4 patients;received;Level 1 doses;patients;received;Level 0 doses;,6
A dose limiting toxicity(DLT)was found in only 1 patient of the Level 1 group(Grade 3 oral mucositis).,dose;was;found;dose;was found in;Grade 3 oral mucositis;Level 1 group;of patient is;Grade 3 oral mucositis;dose;was found in;Grade 3 mucositis;dose;was found in;only 1 patient;dose;was found in;only 1 patient of Level 1 group;,6
However  Grade 3 or higher hematological toxicities  including neutropenia  frequently occurred  and hence  this combination therapy was not conducted as scheduled.,,0
Thus  maximum tolerated dose(MTD)and recommended dose(RD)for phase II trials were not evaluated in this study.,,0
Drugdrug interactions between ERI and GEM were not observed.,,0
In conclusion  it was difficult to continue the combination therapy for patients with advanced recurrent breast cancer due to hematological toxicities.,it;continue;combination therapy for patients with recurrent breast cancer;it;continue;combination therapy for patients with advanced recurrent breast cancer;it;continue;combination therapy for patients with breast cancer due to toxicities;it;continue;combination therapy for patients with advanced breast cancer due to toxicities;patients;is with;advanced recurrent breast cancer;it;was difficult In;conclusion;it;continue;combination therapy for patients with advanced recurrent breast cancer due;it;continue;combination therapy due to toxicities;it;continue;combination therapy for patients with advanced recurrent breast cancer due to toxicities;it;continue;combination therapy for patients with recurrent breast cancer due to hematological toxicities;it;continue;combination therapy for patients with breast cancer;it;continue;combination therapy for patients with breast cancer due to hematological toxicities;it;continue;combination therapy for patients with breast cancer due;it;continue;combination therapy for patients with advanced recurrent breast cancer due to hematological toxicities;it;continue;combination therapy for patients with recurrent breast cancer due to toxicities;it;was;difficult;it;continue;combination therapy;it;continue;combination therapy due;it;continue;combination therapy for patients due;it;continue;combination therapy for patients with recurrent breast cancer due;it;continue;combination therapy for patients due to hematological toxicities;it;continue;combination therapy for patients with advanced breast cancer due to hematological toxicities;it;continue;combination therapy for patients with advanced breast cancer;it;continue;combination therapy due to hematological toxicities;it;continue;combination therapy for patients due to toxicities;it;continue;combination therapy for patients with advanced breast cancer due;it;continue;combination therapy for patients;,27
There is little possibility for the combination therapy with ERI and GEM at the specific doses to be regarded as a new treatment option for Japanese patients.,combination therapy;is with;ERI;,1


Circular RNAs (circRNAs) are a type of noncoding RNAs with a closed loop structure.,type;is with;closed loop structure;,1
With the development of high-throughput sequencing  massive circRNAs have been discovered in tumorous tissues.,,0
Emerging evidence suggests that the biological functions of circRNAs including serving as ceRNAs or miRNA sponges  interacting with proteins  regulating gene transcription and translation  suggesting that circRNAs will be novel biomarkers and targets for the diagnosis and prognosis of diseases.,evidence;suggests;that;,1
Breast cancer is the most frequently occurring cancer and the leading cause of cancer-related death among women worldwide.,Breast cancer;leading cause among;women;Breast cancer;is;occurring cancer;Breast cancer;leading cause of;cancer-related death;Breast cancer;leading cause of;death;Breast cancer;cause among;women worldwide;Breast cancer;cause among;women;Breast cancer;is;cancer;Breast cancer;cause of;cancer-related death;Breast cancer;leading cause among;women worldwide;Breast cancer;cause of;death;Breast cancer;is;frequently occurring cancer;Breast cancer;is;most frequently occurring cancer;,12
It is vital to understand the molecular pathways involved in the pathogenesis of proliferation and progression.,It;understand;pathways;It;understand;molecular pathways involved in pathogenesis of proliferation;It;understand;molecular pathways involved;It;is;vital;It;understand;pathways involved;It;understand;molecular pathways;It;understand;pathways involved in pathogenesis;It;understand;molecular pathways involved in pathogenesis;It;understand;pathways involved in pathogenesis of proliferation;,9
In this review  we summarize the current knowledge on human circRNAs and their potential clinical implications on breast cancer.,we;summarize;their potential implications;we;summarize knowledge In;review;we;summarize;current knowledge on circRNAs;we;summarize;their potential clinical implications on breast cancer;we;summarize;knowledge;we;summarize;knowledge on human circRNAs;we;summarize;current knowledge;we;summarize;their potential implications on breast cancer;we;summarize;current knowledge on human circRNAs;we;summarize;their potential clinical implications;we;summarize;knowledge on circRNAs;,11




